CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Exited_Probability,Risk_Label
15619955,Bevington,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,0.9884575,High Risk
15796505,Boyle,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0.00095797324,Low Risk
15725166,Newton,707,France,Male,30,8,0.0,2,1,0,33159.37,0,0.011647125,Low Risk
15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,0.21942094,Low Risk
15758685,Dubinina,706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,0.095397376,Low Risk
15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,11199.04,1,0.89066195,High Risk
15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,1,0,189992.97,0,0.41788277,Medium Risk
15683562,Allen,646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0.112610795,Low Risk
15782210,K'ung,714,France,Male,46,1,0.0,1,1,0,152167.79,1,0.80443764,High Risk
15668893,Wilsmore,782,France,Male,39,8,0.0,2,1,1,33949.67,0,0.012154863,Low Risk
15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,0.0028057124,Low Risk
15643024,Huang,479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,0.8034974,High Risk
15699389,Ch'ien,807,France,Male,42,7,118274.71,1,1,1,25885.72,0,0.21800433,Low Risk
15708608,Wallwork,799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0.03988321,Low Risk
15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,34577.36,0,0.122322746,Low Risk
15573112,Kang,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0.087214835,Low Risk
15790678,Davidson,475,France,Female,32,8,119023.28,1,1,0,100816.29,0,0.12974943,Low Risk
15727556,O'Donnell,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0.5418367,Medium Risk
15697307,Nnachetam,588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0.008004641,Low Risk
15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0.049578775,Low Risk
15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0.07407448,Low Risk
15655774,Booth,583,France,Male,27,7,0.0,2,1,0,51285.49,0,0.0078055453,Low Risk
15590241,Chuang,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,0.5092878,Medium Risk
15785819,Shao,681,France,Male,38,3,0.0,2,1,1,112491.96,0,0.023357883,Low Risk
15723654,Tsao,773,France,Male,25,2,135903.33,1,1,0,73656.38,0,0.07358377,Low Risk
15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,106636.89,0,0.0739239,Low Risk
15684173,Chang,687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,0.997546,High Risk
15650068,Johnson,511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0.07819182,Low Risk
15811490,French,627,France,Male,33,5,0.0,2,1,1,103737.82,0,0.008311081,Low Risk
15803976,Efremov,694,France,Female,31,10,0.0,2,1,0,160990.27,0,0.021139914,Low Risk
15682541,Hartley,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,0.15223268,Low Risk
15695699,Calabrese,687,France,Male,35,8,0.0,2,1,0,10334.05,0,0.012209432,Low Risk
15624188,Chiu,712,France,Female,33,6,0.0,2,1,1,190686.16,0,0.061166525,Low Risk
15812191,Brennan,553,France,Male,33,4,118082.89,1,0,0,94440.45,0,0.11143996,Low Risk
15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,1,1,28257.63,0,0.10430472,Low Risk
15594898,Hewitt,731,France,Male,43,2,0.0,1,1,1,170034.95,1,0.58275014,Medium Risk
15660211,Shih,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,0.09868815,Low Risk
15773972,Balashov,614,France,Male,50,4,137104.47,1,1,0,127166.49,1,0.69514966,Medium Risk
15746726,Doyle,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,0.04386748,Low Risk
15712287,Pokrovskii,652,France,Female,80,4,0.0,2,1,1,188603.07,0,0.00069245783,Low Risk
15702919,Collins,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0.012816906,Low Risk
15674398,Russo,642,France,Male,38,3,0.0,2,0,0,171463.83,0,0.012790675,Low Risk
15797960,Skinner,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0.5602314,Medium Risk
15631868,Robertson,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,0.08216938,Low Risk
15581539,Atkinson,474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,0.0067310533,Low Risk
15662736,Doyle,559,France,Male,49,2,147069.78,1,1,0,120540.83,1,0.8552612,High Risk
15666252,Ritchie,706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,0.023135705,Low Risk
15677512,McEncroe,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,0.1536538,Low Risk
15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,46170.75,0,0.009158405,Low Risk
15810834,Gordon,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,0.12361357,Low Risk
15678910,Ts'ai,680,France,Female,30,8,141441.75,1,1,1,16278.97,0,0.047078926,Low Risk
15694408,Lung,749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0.78553146,High Risk
15585215,Yuan,763,France,Female,31,4,0.0,2,0,0,50404.72,0,0.053019345,Low Risk
15682757,Pardey,734,France,Male,30,3,0.0,2,1,0,107640.25,0,0.020461839,Low Risk
15736601,Tai,716,France,Male,35,4,144428.87,1,1,0,134132.65,0,0.12983313,Low Risk
15601848,Scott,594,France,Male,35,2,0.0,2,1,0,103480.69,0,0.06250934,Low Risk
15736008,Hunter,644,France,Female,46,9,95441.27,1,1,0,108761.05,1,0.9021044,High Risk
15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0.19117679,Low Risk
15624528,L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,0.08787726,Low Risk
15598493,Beach,656,France,Male,50,7,0.0,2,0,1,72143.44,0,0.051747702,Low Risk
15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,0.3646255,Medium Risk
15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0.3779099,Medium Risk
15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,0.72007704,High Risk
15742668,Day,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,0.22585455,Low Risk
15697441,Hsueh,485,France,Male,29,7,182123.79,1,1,0,116828.51,1,0.8799729,High Risk
15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0.013362494,Low Risk
15648064,Kennedy,649,France,Male,33,2,0.0,2,1,0,2010.98,0,0.012731305,Low Risk
15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,0.910969,High Risk
15807923,Young,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,0.90261763,High Risk
15745844,Kerr,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,0.062427226,Low Risk
15786170,Tien,659,France,Male,31,4,118342.26,1,0,0,161574.19,0,0.0514972,Low Risk
15681081,Marrero,545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,0.024355888,Low Risk
15684484,White,543,France,Male,22,8,0.0,2,0,0,127587.22,0,0.0035878804,Low Risk
15785869,Pisano,718,France,Female,25,7,0.0,2,1,0,30380.12,0,0.005828278,Low Risk
15763859,Brown,840,France,Female,43,7,0.0,2,1,0,90908.95,0,0.031675495,Low Risk
15658935,Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,0.20383911,Low Risk
15747358,Russell,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,0.11558734,Low Risk
15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,0.20700452,Low Risk
15576256,Yusupova,582,France,Male,39,5,0.0,2,1,1,129892.93,0,0.0065978426,Low Risk
15659420,Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,0.088358425,Low Risk
15593365,Shih,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,0.0447574,Low Risk
15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,0.2572837,Low Risk
15812007,Power,670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,0.00096772466,Low Risk
15625461,Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0,0.042298574,Low Risk
15739438,Reed,539,France,Male,30,0,0.0,2,1,0,160979.66,0,0.0031860857,Low Risk
15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0.118241206,Low Risk
15661629,Ricci,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0.6746606,Medium Risk
15633950,Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.05858428,Low Risk
15592386,Campbell,520,France,Male,58,3,0.0,2,0,1,32790.02,0,0.21043453,Low Risk
15803716,West,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,0.018106926,Low Risk
15696674,Robinson,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,0.8831881,High Risk
15706365,Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0,0.23982145,Low Risk
15745088,Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,0.006234688,Low Risk
15676715,Madukaego,640,France,Male,68,9,0.0,2,1,1,199493.38,0,0.0340283,Low Risk
15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,0.43112758,Medium Risk
15633537,Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0.26998305,Low Risk
15594720,Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,0.076318756,Low Risk
15684042,Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,0.016403487,Low Risk
15583303,Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0,0.03295906,Low Risk
15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,0.011566967,Low Risk
15774696,Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,0.025216118,Low Risk
15694506,Briggs,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0.14017932,Low Risk
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.038072124,Low Risk
15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,0.0022892645,Low Risk
15758449,Angelo,769,France,Female,39,8,0.0,1,0,1,21016.0,0,0.2910941,Low Risk
15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,0.9994205,High Risk
15667871,Kerr,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,0.19965316,Low Risk
15677371,Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,0.2607928,Low Risk
15629677,Distefano,687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,0.98767984,High Risk
15713578,Farrell,483,France,Female,50,9,0.0,2,1,1,111020.24,0,0.055691756,Low Risk
15591509,Milano,690,France,Male,36,7,101583.11,2,1,0,123775.15,0,0.042262554,Low Risk
15568240,Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,0.0023393221,Low Risk
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,0.04608952,Low Risk
15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,0.5668644,Medium Risk
15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49,0,0.051971518,Low Risk
15721181,Oliver,611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,0.034370746,Low Risk
15776433,Greco,730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,0.011302185,Low Risk
15748936,Whitehead,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,0.18037514,Low Risk
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0,0.010865782,Low Risk
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,0.12777644,Low Risk
15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,0.021150129,Low Risk
15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,0.7262245,High Risk
15684548,Demidov,556,Spain,Male,38,8,0.0,2,0,0,417.41,1,0.7996806,High Risk
15620505,Celis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,0.056503985,Low Risk
15807432,Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,0.20795983,Low Risk
15584766,Knight,557,France,Male,33,3,54503.55,1,1,1,371.05,0,0.024351172,Low Risk
15612187,Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,0.2865221,Low Risk
15762218,Mills,701,France,Female,39,9,0.0,2,0,1,145894.9,0,0.12759852,Low Risk
15646372,Outhwaite,616,France,Female,66,1,135842.41,1,1,0,183840.51,1,0.9778887,High Risk
15690452,Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44,0,0.48306355,Medium Risk
15747795,Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,0.3293726,Medium Risk
15781589,Carpenter,751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,0.122409135,Low Risk
15732674,Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,0.049341317,Low Risk
15642291,Fontaine,685,France,Male,23,8,0.0,2,1,1,112239.03,0,0.006043356,Low Risk
15692761,Pratt,718,France,Male,36,9,0.0,1,1,0,45909.87,0,0.17571281,Low Risk
15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1,0.953951,High Risk
15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0,0.051496036,Low Risk
15701376,K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0,0.015466799,Low Risk
15691625,Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0,0.33548188,Medium Risk
15566594,McKenzie,709,Spain,Male,23,10,0.0,2,0,0,129590.18,0,0.004278674,Low Risk
15760431,Pino,850,France,Male,38,1,0.0,2,1,1,80006.65,0,0.0009770809,Low Risk
15686302,Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0,0.05720598,Low Risk
15801559,Chiang,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1,0.9949064,High Risk
15810432,Moseley,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,0.009841846,Low Risk
15809616,Hsiung,626,Spain,Male,26,8,0.0,2,0,0,191420.71,0,0.006499569,Low Risk
15720559,Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1,0.99330974,High Risk
15695632,Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0,0.08546425,Low Risk
15659843,Li,643,France,Female,46,6,0.0,2,0,0,106781.59,0,0.051666234,Low Risk
15615624,De Salis,605,France,Female,28,6,0.0,2,0,0,159508.52,0,0.036382273,Low Risk
15810418,T'ang,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1,0.9972519,High Risk
15716186,Richardson,586,France,Female,38,2,0.0,2,1,0,87168.46,0,0.13273177,Low Risk
15674551,Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1,0.9189837,High Risk
15622834,Stevenson,678,France,Female,35,4,0.0,1,1,0,125518.32,0,0.41666415,Medium Risk
15566111,Estes,596,France,Male,39,9,0.0,1,1,0,48963.59,0,0.51008725,Medium Risk
15784597,Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24,0,0.23927264,Low Risk
15652883,Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0,0.020689972,Low Risk
15806964,Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81,0,0.45403847,Medium Risk
15576313,Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0,0.5777586,Medium Risk
15806467,Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1,0.83902895,High Risk
15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1,0.8944766,High Risk
15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0,0.012522837,Low Risk
15705521,Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,0.1724457,Low Risk
15595039,Manna,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1,0.9231579,High Risk
15799384,Collier,683,France,Male,33,8,0.0,1,0,0,73564.44,0,0.11237702,Low Risk
15581197,Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63,0,0.7433378,High Risk
15693737,Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0,0.048392024,Low Risk
15624623,Hs?,516,France,Male,35,10,104088.59,2,0,0,119666.0,0,0.031712282,Low Risk
15783501,Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0,0.044848677,Low Risk
15690134,Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0,0.1638396,Low Risk
15782735,Chukwuemeka,626,France,Female,35,3,0.0,1,0,0,80190.36,0,0.4703377,Medium Risk
15611088,Genovese,790,France,Female,31,9,0.0,2,1,0,84126.75,0,0.0044372417,Low Risk
15672145,Swift,534,France,Female,34,7,121551.58,2,1,1,70179.0,0,0.011010693,Low Risk
15732628,Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0,0.19173469,Low Risk
15787470,Parkinson,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1,0.89559746,High Risk
15803406,Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41,0,0.011521441,Low Risk
15730460,Oleary,722,France,Male,37,2,0.0,1,0,0,120906.83,0,0.66006726,Medium Risk
15644572,Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83,0,0.09306768,Low Risk
15694860,Uspensky,675,France,Female,38,6,68065.8,1,0,0,138777.0,1,0.7559643,High Risk
15658169,Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0,0.7844779,High Risk
15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0,0.07015057,Low Risk
15785798,Uchechukwu,850,France,Male,40,9,0.0,2,0,1,119232.33,0,0.01674753,Low Risk
15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,0.09044594,Low Risk
15668444,He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0,0.33606073,Medium Risk
15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577.0,0,0.34155104,Medium Risk
15733797,Sal,506,France,Male,36,5,0.0,2,1,0,164253.35,0,0.007542949,Low Risk
15747960,Eluemuno,733,France,Male,33,3,0.0,1,1,1,7666.73,0,0.05628579,Low Risk
15634632,Titus,711,France,Male,38,3,0.0,2,1,0,68487.51,0,0.03946832,Low Risk
15707362,Yin,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1,0.977061,High Risk
15662976,Lettiere,637,Spain,Male,37,8,0.0,1,1,1,186062.36,0,0.18073077,Low Risk
15732778,Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,0.008549063,Low Risk
15718443,Chibuzo,539,France,Male,39,3,0.0,2,1,0,36692.17,0,0.006237312,Low Risk
15670039,Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0,0.027356422,Low Risk
15773792,Evans,662,France,Female,32,4,133950.37,1,1,1,48725.68,1,0.4515977,Medium Risk
15613786,Ogbonnaya,818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,0.0011415151,Low Risk
15726032,Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0,0.20172852,Low Risk
15663252,Olisanugo,850,Spain,Female,32,9,0.0,2,1,1,18924.92,0,0.006852683,Low Risk
15593782,Brookes,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1,0.99950397,High Risk
15633283,Padovano,536,France,Male,35,8,0.0,2,1,0,64833.28,0,0.05596492,Low Risk
15749167,Fisk,753,France,Male,35,3,0.0,2,1,1,184843.77,0,0.013558807,Low Risk
15759298,Shih,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0,0.111506924,Low Risk
15683625,Hare,703,France,Male,37,1,149762.08,1,1,0,20629.4,1,0.61162865,Medium Risk
15635367,Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36,0,0.016899562,Low Risk
15681705,Fanucci,785,France,Male,28,8,0.0,2,1,0,77231.27,0,0.0052552805,Low Risk
15603156,Elewechi,571,France,Female,33,1,0.0,2,1,0,102750.7,0,0.022023203,Low Risk
15591986,Johnston,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1,0.92909116,High Risk
15798888,Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0,0.66189736,Medium Risk
15809722,Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0,0.43113413,Medium Risk
15677538,Nwokike,569,France,Male,38,7,0.0,1,1,1,108469.2,0,0.12945169,Low Risk
15797736,Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82,0,0.05229134,Low Risk
15695585,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0,0.111377575,Low Risk
15744398,Burns,525,France,Female,23,5,0.0,2,1,0,160249.1,0,0.037155587,Low Risk
15750658,Obiuto,798,France,Male,37,8,0.0,3,0,0,110783.28,0,0.031024402,Low Risk
15578186,Pirozzi,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0,0.10524149,Low Risk
15676519,George,615,Spain,Male,61,9,0.0,2,1,0,150227.85,1,0.96015453,High Risk
15637954,Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0,0.07022405,Low Risk
15758639,Moran,641,France,Male,37,7,0.0,2,1,0,75248.3,0,0.007876886,Low Risk
15613772,Dalrymple,542,France,Male,39,3,135096.77,1,1,1,14353.43,1,0.69538426,Medium Risk
15731744,Carslaw,692,France,Male,30,2,0.0,2,0,1,130486.57,0,0.037360553,Low Risk
15807709,Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0,0.16271533,Low Risk
15714689,Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0,0.076634705,Low Risk
15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0,0.047558185,Low Risk
15624170,Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0,0.11369522,Low Risk
15725679,Hsia,531,France,Female,47,6,0.0,1,0,0,194998.34,1,0.99705553,High Risk
15585865,Westerberg,673,France,Female,38,2,170061.92,2,0,0,134901.34,1,0.30573285,Medium Risk
15804256,Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0,0.08067902,Low Risk
15662403,Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0,0.2137484,Low Risk
15733616,Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64,0,0.08799565,Low Risk
15591995,Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0,0.15674065,Low Risk
15677020,Selezneva,570,France,Female,58,8,0.0,1,0,1,116503.92,1,0.7050125,High Risk
15727688,Chizuoke,555,Spain,Male,32,4,0.0,2,1,1,54405.79,0,0.01135576,Low Risk
15715941,Lueck,692,France,Male,54,5,0.0,2,1,1,88721.84,0,0.019605504,Low Risk
15714485,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1,0.99531734,High Risk
15730059,Udobata,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0,0.27054846,Low Risk
15715527,Freeman,543,Spain,Female,41,4,0.0,1,0,0,194902.16,0,0.5431616,Medium Risk
15576623,Outlaw,584,France,Male,31,5,0.0,2,1,0,31474.27,0,0.005601371,Low Risk
15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0,0.61810356,Medium Risk
15677307,Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0,0.76952076,High Risk
15773890,Okechukwu,733,France,Male,22,5,0.0,2,1,1,117202.19,0,0.0015200502,Low Risk
15598883,King,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0,0.1378311,Low Risk
15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0,0.014659068,Low Risk
15761043,Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0,0.34174144,Medium Risk
15782236,Gibbs,735,Spain,Male,34,5,0.0,2,0,0,71095.41,0,0.021365108,Low Risk
15593601,Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24,0,0.04636725,Low Risk
15682048,Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1,0.72459745,High Risk
15746902,Belstead,793,Spain,Male,38,9,0.0,2,1,0,88225.02,0,0.0020673512,Low Risk
15752081,Vassiliev,468,France,Female,56,10,0.0,3,0,1,62256.87,1,0.88957304,High Risk
15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0,0.42809355,Medium Risk
15775912,Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87,1,0.7781548,High Risk
15745417,Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13,0,0.30068725,Medium Risk
15671256,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1,0.87399924,High Risk
15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0,0.20827256,Low Risk
15595766,Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0,0.21923898,Low Risk
15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0,0.15059462,Low Risk
15763274,Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25,0,0.8555243,High Risk
15786063,Chin,776,France,Female,31,2,0.0,2,1,1,112349.51,0,0.017039575,Low Risk
15600258,Chesnokova,701,France,Male,43,2,0.0,2,1,1,165303.79,0,0.008220968,Low Risk
15573318,Kung,610,France,Male,26,8,0.0,2,1,0,166031.08,0,0.009591221,Low Risk
